0|0.0
1|0.5517241379310345
2|0.7586206896551724
3|0.7586206896551724
4|0.7586206896551724
5|0.7586206896551724
6|0.7586206896551724
7|0.7586206896551724
8|0.7586206896551724
9|0.7586206896551724
10|0.7586206896551724
11|0.7586206896551724
12|0.7586206896551724
13|0.7586206896551724
14|0.7586206896551724
15|0.7586206896551724
16|0.7586206896551724
17|0.7586206896551724
18|0.7586206896551724
19|0.7586206896551724
20|0.7586206896551724
21|0.7586206896551724
22|0.7586206896551724
23|0.7586206896551724
24|0.7586206896551724
25|0.7586206896551724
26|0.7586206896551724
27|0.7586206896551724
28|0.7586206896551724
29|0.7586206896551724
30|0.7586206896551724
31|0.7586206896551724
32|0.7586206896551724
33|0.7586206896551724
34|0.7586206896551724
35|0.7586206896551724
36|0.7586206896551724
37|0.7586206896551724
38|0.7586206896551724
39|0.7586206896551724
40|0.7586206896551724
41|0.7586206896551724
42|0.7586206896551724
43|0.7586206896551724
44|0.7586206896551724
45|0.7586206896551724
46|0.7586206896551724
47|0.7586206896551724
48|0.7586206896551724
49|0.7586206896551724
50|0.7586206896551724
51|0.7586206896551724
52|0.7586206896551724
53|0.7586206896551724
54|0.7586206896551724
55|0.7586206896551724
56|0.7586206896551724
57|0.7586206896551724
58|0.7586206896551724
59|0.7586206896551724
60|0.7586206896551724
61|0.7586206896551724
62|0.7586206896551724
63|0.7586206896551724
64|0.7586206896551724
65|0.7586206896551724
66|0.7586206896551724
67|0.7586206896551724
68|0.7586206896551724
69|0.7586206896551724
70|0.7586206896551724
71|0.7586206896551724
72|0.7586206896551724
73|0.7586206896551724
74|0.7586206896551724
75|0.7586206896551724
76|0.7586206896551724
77|0.7586206896551724
78|0.7586206896551724
79|0.7586206896551724
80|0.7586206896551724
81|0.7586206896551724
82|0.7586206896551724
83|0.7586206896551724
84|0.7586206896551724
85|0.7586206896551724
86|0.7586206896551724
87|0.7586206896551724
88|0.7586206896551724
89|0.7586206896551724
90|0.7586206896551724
91|0.7586206896551724
92|0.7586206896551724
93|0.7586206896551724
94|0.7586206896551724
95|0.7586206896551724
96|0.7586206896551724
97|0.7586206896551724
98|0.7586206896551724
99|0.7586206896551724
100|0.7586206896551724
